scrape_timestamp,restaurant_url,element_index,hour_24,display_hour,hour_12,meridiem,hour_label,busyness_percent,raw_aria_label,is_target_hour,target_weekday,target_hour,detected_cycle,cycle_hours_count,cycle_start_hour,cycle_end_hour,assigned_weekday,day_offset,is_today_cycle,is_target_cycle,selected_as_target
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,70,15,15,3,PM,3 PM,0,0% busy at 3 PM.,True,Friday,15,3,20,1,24,Monday,3,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,71,16,16,4,PM,4 PM,6,6% busy at 4 PM.,False,Friday,15,3,20,1,24,Monday,3,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,72,17,17,5,PM,5 PM,14,14% busy at 5 PM.,False,Friday,15,3,20,1,24,Monday,3,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,73,18,18,6,PM,6 PM,25,25% busy at 6 PM.,False,Friday,15,3,20,1,24,Monday,3,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,74,19,19,7,PM,7 PM,33,33% busy at 7 PM.,False,Friday,15,3,20,1,24,Monday,3,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,75,20,20,8,PM,8 PM,37,37% busy at 8 PM.,False,Friday,15,3,20,1,24,Monday,3,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,76,21,21,9,PM,9 PM,43,43% busy at 9 PM.,False,Friday,15,3,20,1,24,Monday,3,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,77,22,22,10,PM,10 PM,46,46% busy at 10 PM.,False,Friday,15,3,20,1,24,Monday,3,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,78,23,23,11,PM,11 PM,45,45% busy at 11 PM.,False,Friday,15,3,20,1,24,Monday,3,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,79,0,24,12,AM,12 AM,32,32% busy at 12 AM.,False,Friday,15,3,20,1,24,Monday,3,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,80,1,1,1,AM,1 AM,19,19% busy at 1 AM.,False,Friday,15,3,20,1,24,Monday,3,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,81,6,6,6,AM,6 AM,0,0% busy at 6 AM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,82,7,7,7,AM,7 AM,0,0% busy at 7 AM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,83,8,8,8,AM,8 AM,0,0% busy at 8 AM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,84,9,9,9,AM,9 AM,0,0% busy at 9 AM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,85,10,10,10,AM,10 AM,0,0% busy at 10 AM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,86,11,11,11,AM,11 AM,0,0% busy at 11 AM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,87,12,12,12,PM,12 PM,0,0% busy at 12 PM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,88,13,13,1,PM,1 PM,0,0% busy at 1 PM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,89,14,14,2,PM,2 PM,0,0% busy at 2 PM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,90,15,15,3,PM,3 PM,0,0% busy at 3 PM.,True,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,91,16,16,4,PM,4 PM,8,8% busy at 4 PM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,92,17,17,5,PM,5 PM,15,15% busy at 5 PM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,93,18,18,6,PM,6 PM,25,25% busy at 6 PM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,94,19,19,7,PM,7 PM,34,34% busy at 7 PM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,95,20,20,8,PM,8 PM,45,45% busy at 8 PM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,96,21,21,9,PM,9 PM,52,52% busy at 9 PM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,97,22,22,10,PM,10 PM,58,58% busy at 10 PM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,98,23,23,11,PM,11 PM,57,57% busy at 11 PM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,99,0,24,12,AM,12 AM,44,44% busy at 12 AM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,100,1,1,1,AM,1 AM,27,27% busy at 1 AM.,False,Friday,15,4,20,1,24,Tuesday,4,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,101,6,6,6,AM,6 AM,0,0% busy at 6 AM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,102,7,7,7,AM,7 AM,0,0% busy at 7 AM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,103,8,8,8,AM,8 AM,0,0% busy at 8 AM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,104,9,9,9,AM,9 AM,0,0% busy at 9 AM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,105,10,10,10,AM,10 AM,0,0% busy at 10 AM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,106,11,11,11,AM,11 AM,0,0% busy at 11 AM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,107,12,12,12,PM,12 PM,0,0% busy at 12 PM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,108,13,13,1,PM,1 PM,0,0% busy at 1 PM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,109,14,14,2,PM,2 PM,0,0% busy at 2 PM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,110,15,15,3,PM,3 PM,0,0% busy at 3 PM.,True,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,111,16,16,4,PM,4 PM,8,8% busy at 4 PM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,112,17,17,5,PM,5 PM,17,17% busy at 5 PM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,113,18,18,6,PM,6 PM,29,29% busy at 6 PM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,114,19,19,7,PM,7 PM,43,43% busy at 7 PM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,115,20,20,8,PM,8 PM,58,58% busy at 8 PM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,116,21,21,9,PM,9 PM,75,75% busy at 9 PM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,117,22,22,10,PM,10 PM,89,89% busy at 10 PM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,118,23,23,11,PM,11 PM,93,93% busy at 11 PM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,119,0,24,12,AM,12 AM,69,69% busy at 12 AM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,120,1,1,1,AM,1 AM,44,44% busy at 1 AM.,False,Friday,15,5,20,1,24,Wednesday,5,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,121,6,6,6,AM,6 AM,0,0% busy at 6 AM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,122,7,7,7,AM,7 AM,0,0% busy at 7 AM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,123,8,8,8,AM,8 AM,0,0% busy at 8 AM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,124,9,9,9,AM,9 AM,0,0% busy at 9 AM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,125,10,10,10,AM,10 AM,0,0% busy at 10 AM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,126,11,11,11,AM,11 AM,16,16% busy at 11 AM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,127,12,12,12,PM,12 PM,16,16% busy at 12 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,128,13,13,1,PM,1 PM,16,16% busy at 1 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,129,14,14,2,PM,2 PM,15,15% busy at 2 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,130,15,15,3,PM,3 PM,18,18% busy at 3 PM.,True,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,131,16,16,4,PM,4 PM,22,22% busy at 4 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,132,17,17,5,PM,5 PM,25,25% busy at 5 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,133,18,18,6,PM,6 PM,27,27% busy at 6 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,134,19,19,7,PM,7 PM,40,40% busy at 7 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,135,20,20,8,PM,8 PM,58,58% busy at 8 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,136,21,21,9,PM,9 PM,82,82% busy at 9 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,137,22,22,10,PM,10 PM,97,97% busy at 10 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,138,23,23,11,PM,11 PM,100,100% busy at 11 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,139,0,24,12,AM,12 AM,71,71% busy at 12 AM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,140,1,1,1,AM,1 AM,42,42% busy at 1 AM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
